4,4,3,3,2,2,1,1
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.)
575,0.085333698,575,0.077185646,575,0.126583338,575,-0.059230678
576.0200195,0.095693782,576.0200195,0.127754182,576.0200195,0.109598279,576.0200195,0.050801393
577.0499878,0.05982497,577.0499878,0.0945407,577.0499878,0.142402411,577.0499878,-0.008622697
577.9400024,0.084960327,577.9400024,0.128930211,577.9400024,0.150771454,577.9400024,0.050157998
578.9699707,0.034309141,578.9699707,0.086757354,578.9699707,0.135822281,578.9699707,0.059810657
580,0.060738053,580,0.077724911,580,0.177358881,580,0.033318341
581.0200195,0.061860409,581.0200195,0.093960881,581.0200195,0.135677159,581.0200195,0.068473801
582.0499878,0.095052108,582.0499878,0.085785367,582.0499878,0.158001527,582.0499878,0.067265891
582.9400024,0.096003637,582.9400024,0.120392829,582.9400024,0.100276589,582.9400024,-0.008515712
583.9699707,0.061273437,583.9699707,0.111327104,583.9699707,0.116977632,583.9699707,-0.076472089
585,0.181867003,585,0.086934596,585,0.124576442,585,0.033982687
586.0200195,0.113026768,586.0200195,0.051329874,586.0200195,0.042899676,586.0200195,0.112654574
587.0499878,0.043180875,587.0499878,0.042946469,587.0499878,0.043083392,587.0499878,-0.042443741
587.9400024,0.104660898,587.9400024,0.137833595,587.9400024,0.146935538,587.9400024,0.008440813
588.9699707,0.085761823,588.9699707,0.101864979,588.9699707,0.060984638,588.9699707,0
590,0.139603868,590,0.086397566,590,0.086177178,590,0.025413392
591.0200195,0.043151435,591.0200195,0.094088666,591.0200195,0.138469383,591.0200195,0.008506801
592.0499878,0.05176162,592.0499878,0.077924103,592.0499878,0.139298812,592.0499878,-0.008583985
592.9400024,0.094927423,592.9400024,0.089302458,592.9400024,-0.017231872,592.9400024,-0.008509913
593.9699707,0.069141947,593.9699707,0.069997989,593.9699707,0.05262927,593.9699707,-0.016979516
595,0.069415525,595,0.089101143,595,0.078800134,595,-0.025725678
596.0200195,0.088051423,596.0200195,0.043073744,596.0200195,0.025889743,596.0200195,-0.026231572
597.0499878,0.130406439,597.0499878,0.061806336,597.0499878,0.052669927,597.0499878,0.051658675
597.9400024,0.034907363,597.9400024,0.088270597,597.9400024,0.017097671,597.9400024,0.042290092
598.9699707,0.060312591,598.9699707,0.044676762,598.9699707,0.069794632,598.9699707,0.026237996
600,0.077970684,600,0.078622535,600,0.026154503,600,0.152901292
601.0200195,0.154413655,601.0200195,-0.035566621,601.0200195,0.120407321,601.0200195,-0.008623663
602.0499878,0.026276836,602.0499878,0.025917256,602.0499878,0.050893173,602.0499878,0.026216444
602.9400024,0.017543243,602.9400024,0.071190842,602.9400024,0.095048815,602.9400024,0.042872455
603.9699707,-0.017342443,603.9699707,0.035702173,603.9699707,0.103249788,603.9699707,-0.034053858
605,0.079693273,605,0.070221022,605,0.060557824,605,-0.008566632
606.0200195,0.043091189,606.0200195,-0.008772468,606.0200195,0.086140804,606.0200195,0.077139333
607.0499878,0.02559858,607.0499878,0.044407733,607.0499878,0.121857815,607.0499878,0.042908881
607.9400024,0.026356248,607.9400024,0.053162742,607.9400024,0.102396943,607.9400024,0.008548323
608.9699707,-0.026113752,608.9699707,0.008918777,608.9699707,0.060942698,608.9699707,-0.025785601
610,0.078171819,610,-0.008649621,610,0.051638223,610,0
611.0100098,0.052800633,611.0100098,0.054687645,611.0100098,0.051213767,611.0100098,0
612.0200195,-0.017413564,612.0200195,0.131856531,612.0200195,0.042263284,612.0200195,-0.00853745
613.039978,0.034716498,613.039978,-0.026292726,613.039978,0.07645195,613.039978,0.060565159
614.0499878,0.069874488,614.0499878,0.096968412,614.0499878,0.034070969,614.0499878,-0.008613043
615.0700073,0.129557177,615.0700073,0.026665008,615.0700073,0.104258075,615.0700073,0.025268052
615.9400024,0.051849291,615.9400024,0.026256368,615.9400024,0.060073461,615.9400024,0.042416379
616.9500122,0.068335183,616.9500122,0.071056791,616.9500122,0.025778955,616.9500122,0.025368692
617.9699707,0,617.9699707,-0.05235922,617.9699707,0.008694669,617.9699707,0.068457983
618.9799805,0.087217413,618.9799805,0,618.9799805,0.059617598,618.9799805,-0.008492641
